HAUL_CYCLE_REC_IDENT,LOAD_START_TIMESTAMP,LOADING_EASTING,LOADING_NORTHING,LOADING_ELEVATION,LOAD_LOCATION_SNAME,BLOCK_SNAME,DUMP_LOCATION_SNAME
2824960,22:20.0,806321.5914,7513301.233,NULL,D104_444_809_448,D104_444_809_448_SEH_4,CRUSHER1
2824973,20:27.0,804267.6291,7511868.436,NULL,ROM2_0_47_4,NULL,CRUSHER2
2824978,26:41.0,806323.1435,7513300.283,NULL,D104_444_809_448,D104_444_809_448_SEH_4,CRUSHER2
2824997,27:52.0,804283.2992,7511843.531,NULL,ROM2_0_47_4,NULL,CRUSHER2
2825025,47:06.0,806323.6506,7513302.536,NULL,D104_444_809_448,D104_444_809_448_SEH_4,CRUSHER2
2825033,38:29.0,804191.7276,7511334.352,NULL,ROM2_3_37_29,NULL,CRUSHER1
2825054,46:43.0,804180.219,7511330.86,NULL,ROM2_3_37_29,NULL,CRUSHER2
2825079,52:25.0,805630.8012,7512858.264,NULL,D202_392_801_400,D202_392_801_400_CLH_2,CRUSHER2
2825108,36:21.0,804140.7334,7511326.28,NULL,ROM2_3_37_29,NULL,CRUSHER1
2825115,07:21.0,804289.9152,7511841.495,NULL,ROM2_0_47_4,NULL,CRUSHER2
2825130,32:30.0,804146.3465,7511324.608,NULL,ROM2_3_37_29,NULL,CRUSHER2
2825131,14:29.0,806327.1364,7513310.653,NULL,D104_444_809_448,D104_444_809_448_SEH_4,CRUSHER1
2825156,23:26.0,804292.85,7511845.46,NULL,ROM2_0_47_4,NULL,CRUSHER2
2825230,46:58.0,804123.9279,7511325.284,NULL,ROM2_3_37_29,NULL,CRUSHER1
2825296,21:00.0,804119.6439,7511320.666,NULL,ROM2_3_37_29,NULL,CRUSHER1
2825363,51:42.0,806295.5144,7513324.272,NULL,D104_444_809_448,D104_444_809_448_SEH_4,CRUSHER1
2825390,00:13.0,806108.9802,7511360.016,NULL,D305_408_809_408,D305_408_809_408_HLS_4,CRUSHER1
2782172,40:42.0,803902.8518,7511281.457,NULL,ROM2_3_41_21,NULL,CRUSHER2
2782232,10:18.0,806762.3948,7510534.685,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER2
2782233,06:43.0,799020.5261,7513919.388,NULL,ROM1_1_5A,NULL,CRUSHER3
2782236,05:08.0,803890.5601,7511287.917,NULL,ROM2_3_41_21,NULL,CRUSHER1
2782262,21:07.0,805710.1099,7512605.344,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2782301,23:06.0,803920.616,7511106.488,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2782304,40:07.0,805696.6509,7512624.533,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2782363,46:24.0,804759.8726,7510364.982,NULL,ROM2_1_3_39,NULL,CRUSHER1
2782369,22:11.0,805695.8386,7512627.996,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2782371,18:31.0,805695.857,7512627.459,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2873141,10:34.0,798714.3839,7513508.421,NULL,ROM1_2_8_23,NULL,CRUSHER3
2873159,22:26.0,798706.9889,7513514.129,NULL,ROM1_2_8_23,NULL,CRUSHER3
2873162,23:41.0,803948.4088,7511045.688,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2873189,31:41.0,803945.7513,7511058.171,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2873215,51:11.0,806158.348,7513029.165,NULL,D104_444_001_444,D104_444_001_444_BAS_6,CRUSHER2
2873228,43:18.0,799338.1562,7514484.246,NULL,ROM1_1_0_8,NULL,CRUSHER3
2873231,44:20.0,803943.1457,7511067.04,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2873273,56:41.0,803940.9224,7511087.219,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2873333,26:51.0,806145.3585,7513028.799,NULL,D104_444_001_444,D104_444_001_444_BAS_6,CRUSHER2
2873345,29:46.0,806142.8574,7513028.991,NULL,D104_444_001_444,D104_444_001_444_BAS_6,CRUSHER2
2873390,03:14.0,806131.2717,7513029.36,NULL,D104_444_001_444,D104_444_001_444_BAS_6,CRUSHER2
2873402,37:57.0,798687.9294,7513509.787,NULL,ROM1_2_8_23,NULL,CRUSHER3
2873417,53:50.0,803950.0463,7511050.347,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2873516,12:38.0,799343.2441,7514492.132,NULL,ROM1_1_0_8,NULL,CRUSHER3
2873517,12:56.0,803944.9655,7511058.345,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2873634,47:00.0,799338.4681,7514487.8,NULL,ROM1_1_0_8,NULL,CRUSHER3
2873667,05:49.0,806117.7243,7513029.599,NULL,D104_444_001_444,D104_444_001_444_BAS_6,CRUSHER2
2873682,01:41.0,799345.5939,7514489.076,NULL,ROM1_1_0_8,NULL,CRUSHER3
2873708,35:18.0,806111.7432,7513029.441,NULL,D104_444_001_444,D104_444_001_444_BAS_6,CRUSHER2
2873724,35:59.0,798709.1073,7513496.587,NULL,ROM1_2_8_23,NULL,CRUSHER3
2873751,21:30.0,799349.3021,7514490.649,NULL,ROM1_1_0_8,NULL,CRUSHER3
2672630,05:31.0,804694.59,7510703.133,NULL,ROM2_1_4_28,NULL,CRUSHER1
2672642,10:35.0,804688.2166,7510697.954,NULL,ROM2_1_4_28,NULL,CRUSHER2
2672654,12:16.0,804561.6062,7511621.242,NULL,ROM2_3_34_30,NULL,CRUSHER1
2672670,17:43.0,804571.5447,7511614.271,NULL,ROM2_3_34_30,NULL,CRUSHER2
2672679,27:10.0,804691.1073,7510697.564,NULL,ROM2_1_4_28,NULL,CRUSHER1
2672688,20:35.0,798973.9474,7513137.609,NULL,ROM1_2_13_25,NULL,CRUSHER3
2672729,34:37.0,804699.1959,7510696.013,NULL,ROM2_1_4_28,NULL,CRUSHER1
2672740,36:52.0,798843.9324,7513156.521,NULL,ROM1_2_15_9,NULL,CRUSHER3
2672752,42:08.0,804555.045,7511620.216,NULL,ROM2_3_34_30,NULL,CRUSHER1
2672762,43:09.0,798984.5436,7513134.719,NULL,ROM1_2_13_25,NULL,CRUSHER3
2672768,50:34.0,804776.4548,7511174.299,NULL,ROM2_2_16_33,NULL,CRUSHER2
2672774,47:07.0,804774.8851,7511174.045,NULL,ROM2_2_16_33,NULL,CRUSHER2
2672927,41:22.0,804683.0902,7510698.075,NULL,ROM2_1_4_28,NULL,CRUSHER1
2672989,03:01.0,804718.3362,7510697.215,NULL,ROM2_1_4_28,NULL,CRUSHER2
2672998,55:37.0,804757.9083,7511166.302,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673005,11:24.0,804714.433,7510692.773,NULL,ROM2_1_4_28,NULL,CRUSHER2
2673008,19:38.0,804542.3676,7511611.351,NULL,ROM2_3_34_30,NULL,CRUSHER2
2673011,15:31.0,804729.689,7511160.612,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673042,40:47.0,804740.6424,7511162.586,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673049,31:55.0,804700.662,7510691.06,NULL,ROM2_1_4_28,NULL,CRUSHER2
2673054,33:15.0,798991.3688,7513130.33,NULL,ROM1_2_15_9,NULL,CRUSHER3
2673069,45:36.0,804741.5056,7511167.681,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673080,48:40.0,804745.9475,7511169.97,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673087,52:19.0,804535.9266,7511610.744,NULL,ROM2_3_34_30,NULL,CRUSHER1
2673109,00:21.0,798999.224,7513124.592,NULL,ROM1_2_15_9,NULL,CRUSHER3
2673121,07:32.0,804527.2426,7511611.616,NULL,ROM2_3_34_30,NULL,CRUSHER1
2673144,16:17.0,804768.6131,7511168.895,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673182,36:44.0,804781.5293,7511172.193,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673186,32:46.0,799000.2817,7513117.052,NULL,ROM1_2_13_25,NULL,CRUSHER3
2673205,39:10.0,804624.2029,7510685.549,NULL,ROM2_1_4_28,NULL,CRUSHER2
2673250,54:58.0,804620.1732,7510694.743,NULL,ROM2_1_4_28,NULL,CRUSHER1
2673253,58:53.0,804618.6022,7510685.8,NULL,ROM2_1_4_28,NULL,CRUSHER2
2673266,01:45.0,804580.2044,7511621.728,NULL,ROM2_3_34_30,NULL,CRUSHER2
2673278,07:27.0,804616.2118,7510682.512,NULL,ROM2_1_4_28,NULL,CRUSHER2
2673329,20:59.0,804613.3569,7510688.914,NULL,ROM2_1_4_28,NULL,CRUSHER1
2673367,32:44.0,804789.1666,7511166.558,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673372,08:54.0,804152.6121,7511283.478,NULL,ROM2_3_37_30,NULL,CRUSHER2
2673373,36:39.0,804622.4664,7510682.35,NULL,ROM2_1_4_28,NULL,CRUSHER2
2673381,56:27.0,804770.4804,7511173.742,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673393,40:55.0,804594.7321,7511608.494,NULL,ROM2_3_34_30,NULL,CRUSHER2
2673454,14:23.0,804138.8969,7511279.291,NULL,ROM2_3_37_30,NULL,CRUSHER1
2673458,05:13.0,799002.4635,7513131.119,NULL,ROM1_2_13_25,NULL,CRUSHER3
2673465,02:04.0,804770.4974,7511173.516,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673502,24:36.0,804753.3035,7511171.997,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673517,32:52.0,804113.8293,7511270.927,NULL,ROM2_3_37_30,NULL,CRUSHER1
2673522,33:56.0,804581.3403,7511615.89,NULL,ROM2_3_34_30,NULL,CRUSHER1
2673544,38:24.0,799018.8444,7513115.377,NULL,ROM1_2_13_25,NULL,CRUSHER3
2673553,43:10.0,804161.1425,7511290.734,NULL,ROM2_3_37_30,NULL,CRUSHER1
2673563,44:25.0,804580.7489,7511617.214,NULL,ROM2_3_34_30,NULL,CRUSHER2
2673566,47:49.0,804156.8706,7511287.203,NULL,ROM2_3_37_30,NULL,CRUSHER2
2673576,52:32.0,804152.7729,7511284.124,NULL,ROM2_3_37_30,NULL,CRUSHER1
2673600,59:41.0,804730.0828,7511165.946,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673615,58:52.0,804137.8548,7511286.292,NULL,ROM2_3_37_30,NULL,CRUSHER2
2673645,06:42.0,804727.4922,7511165.991,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673665,13:01.0,804709.9542,7511159.482,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673677,18:03.0,804711.5226,7511159.818,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673712,28:07.0,804570.9231,7511607.865,NULL,ROM2_3_34_30,NULL,CRUSHER1
2673761,41:44.0,804730.9877,7511161.103,NULL,ROM2_2_16_33,NULL,CRUSHER2
2673776,47:52.0,804566.2085,7511606.591,NULL,ROM2_3_34_30,NULL,CRUSHER2
2673781,49:22.0,804129.0355,7511279.788,NULL,ROM2_3_37_30,NULL,CRUSHER1
2673782,54:53.0,804742.7132,7511162.106,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673791,52:06.0,804564.4433,7511609.817,NULL,ROM2_3_34_30,NULL,CRUSHER1
2673807,03:14.0,798842.8396,7513164.444,NULL,ROM1_2_13_25,NULL,CRUSHER3
2673823,17:48.0,804553.077,7511608.577,NULL,ROM2_3_34_30,NULL,CRUSHER2
2673837,21:46.0,804544.6087,7511612.417,NULL,ROM2_3_34_30,NULL,CRUSHER1
2673842,22:21.0,804178.7593,7511296.219,NULL,ROM2_3_37_30,NULL,CRUSHER1
2673846,26:40.0,804541.219,7511610.118,NULL,ROM2_3_34_30,NULL,CRUSHER2
2673864,33:39.0,804761.8996,7511166.861,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673909,47:30.0,804179.3132,7511294.559,NULL,ROM2_3_37_30,NULL,CRUSHER2
2673915,54:27.0,804165.9055,7511290.923,NULL,ROM2_3_37_30,NULL,CRUSHER1
2673962,11:54.0,804775.353,7511168.087,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673973,15:54.0,804786.0296,7511164.878,NULL,ROM2_2_16_33,NULL,CRUSHER1
2673989,14:23.0,798972.4999,7513140.091,NULL,ROM1_2_15_9,NULL,CRUSHER3
2674005,23:10.0,804138.0327,7511288.131,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674016,26:21.0,804136.7128,7511282.962,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674025,29:45.0,804130.1896,7511283.946,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674060,39:23.0,804798.8293,7511168.374,NULL,ROM2_2_16_33,NULL,CRUSHER1
2674067,46:39.0,804518.2161,7511607.05,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674077,47:04.0,804191.2117,7511305.513,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674119,02:48.0,804513.2356,7511604.545,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674126,03:04.0,804163.7571,7511297.412,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674135,09:46.0,804502.6229,7511604.956,NULL,ROM2_3_34_30,NULL,CRUSHER1
2674172,19:07.0,804147.0495,7511287.393,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674189,25:17.0,804135.6448,7511292.905,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674190,45:06.0,804512.4646,7511603.028,NULL,ROM2_3_34_30,NULL,CRUSHER1
2674195,34:49.0,798953.3864,7513139.887,NULL,ROM1_2_15_9,NULL,CRUSHER3
2674217,33:09.0,804798.8179,7511168.864,NULL,ROM2_2_16_33,NULL,CRUSHER1
2674230,44:18.0,804793.0088,7511164.583,NULL,ROM2_2_16_33,NULL,CRUSHER2
2674269,50:44.0,804111.2326,7511291.354,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674335,14:58.0,804186.3441,7511304.639,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674358,29:52.0,804535.5053,7511601.239,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674401,38:13.0,804158.4563,7511290.218,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674424,43:15.0,804529.8376,7511607.901,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674434,47:21.0,804544.6511,7511599.239,NULL,ROM2_3_34_30,NULL,CRUSHER1
2674594,01:01.0,804118.3768,7511287.078,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674605,56:55.0,804119.609,7511290.019,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674613,01:15.0,804547.3597,7511600.955,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674668,19:40.0,804178.565,7511298.627,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674670,19:23.0,804565.287,7511602.614,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674673,36:41.0,804570.4188,7511603.572,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674682,23:43.0,804170.1579,7511289.984,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674686,27:36.0,804559.5114,7511602.05,NULL,ROM2_3_34_30,NULL,CRUSHER1
2674692,28:28.0,804158.6206,7511298.719,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674698,35:43.0,804459.095,7509340.106,NULL,RP_K8_06,NULL,CRUSHER2
2674724,39:36.0,804151.7764,7511294.317,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674730,38:48.0,798971.13,7513142.207,NULL,ROM1_2_15_9,NULL,CRUSHER3
2674731,40:39.0,804561.9589,7511602.77,NULL,ROM2_3_34_30,NULL,CRUSHER1
2674743,47:36.0,804135.5063,7511293.616,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674745,51:30.0,804128.7789,7511295.237,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674765,55:45.0,804127.5707,7511289.076,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674776,53:51.0,804566.8329,7511601.423,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674778,52:29.0,798981.5992,7513137.66,NULL,ROM1_2_15_9,NULL,CRUSHER3
2674820,07:56.0,804114.1444,7511285.16,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674830,21:07.0,804196.0806,7511308.91,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674864,21:35.0,804588.2018,7511608.308,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674876,27:26.0,804593.1733,7511608.646,NULL,ROM2_3_34_30,NULL,CRUSHER1
2674892,35:00.0,804175.6768,7511303.1,NULL,ROM2_3_37_30,NULL,CRUSHER1
2674908,38:04.0,804542.3858,7511606.555,NULL,ROM2_3_34_30,NULL,CRUSHER2
2674911,38:06.0,804170.9934,7511301.28,NULL,ROM2_3_37_30,NULL,CRUSHER2
2674960,55:31.0,804523.328,7511603.348,NULL,ROM2_3_34_30,NULL,CRUSHER1
2674985,02:06.0,804144.4228,7511291.405,NULL,ROM2_3_37_30,NULL,CRUSHER1
2675012,12:38.0,798809.1306,7513160.682,NULL,ROM1_2_13_25,NULL,CRUSHER3
2675048,27:01.0,804150.3284,7511296.949,NULL,ROM2_3_37_30,NULL,CRUSHER1
2675081,44:19.0,804468.0641,7509348.274,NULL,RP_K8_06,NULL,CRUSHER2
2675248,55:38.0,798826.0021,7513162.309,NULL,ROM1_2_13_25,NULL,CRUSHER3
2675336,25:59.0,798997.1115,7513133.627,NULL,ROM1_2_15_8,NULL,CRUSHER3
2675338,26:49.0,804530.8271,7511597.95,NULL,ROM2_3_34_30,NULL,CRUSHER2
2675351,35:20.0,804458.832,7509343.831,NULL,RP_K8_06,NULL,CRUSHER2
2675391,48:15.0,804456.1923,7509347.169,NULL,RP_K8_06,NULL,CRUSHER2
2675398,47:13.0,798750.9771,7513221.299,NULL,ROM1_2_11_13,NULL,CRUSHER3
2675423,55:45.0,804495.3244,7511594.064,NULL,ROM2_3_34_30,NULL,CRUSHER1
2675427,24:03.0,804500.2896,7511591.884,NULL,ROM2_3_34_30,NULL,CRUSHER1
2675432,02:40.0,805942.9247,7511193.36,NULL,D305_408_821_412,D305_408_821_412_BLS_5,CRUSHER2
2675443,07:17.0,804456.9533,7509348.046,NULL,RP_K8_06,NULL,CRUSHER2
2675459,07:38.0,804509.3725,7511598.018,NULL,ROM2_3_34_30,NULL,CRUSHER2
2675484,13:20.0,804499.6632,7511591.794,NULL,ROM2_3_34_30,NULL,CRUSHER2
2675507,19:52.0,798921.88,7513164.731,NULL,ROM1_2_15_8,NULL,CRUSHER3
2675508,18:35.0,804196.7687,7511308.747,NULL,ROM2_3_37_30,NULL,CRUSHER2
2675580,43:36.0,804482.2038,7511334.066,NULL,ROM2_3_31_23,NULL,CRUSHER2
2675589,44:48.0,804519.0625,7511598.611,NULL,ROM2_3_34_30,NULL,CRUSHER2
2675623,57:49.0,798927.395,7513156.93,NULL,ROM1_2_15_8,NULL,CRUSHER3
2675658,24:48.0,805950.7032,7511184.301,NULL,D305_408_821_412,D305_408_821_412_BLS_5,CRUSHER1
2675680,10:37.0,798748.75,7513224.751,NULL,ROM1_2_15_8,NULL,CRUSHER3
2675693,15:43.0,804537.2715,7511597.466,NULL,ROM2_3_34_30,NULL,CRUSHER2
2675699,16:03.0,804454.4971,7511326.753,NULL,ROM2_3_31_23,NULL,CRUSHER1
2675704,19:56.0,804529.2329,7511600.989,NULL,ROM2_3_34_30,NULL,CRUSHER2
2675725,23:36.0,804523.389,7511599.308,NULL,ROM2_3_34_30,NULL,CRUSHER1
2675733,32:04.0,805950.905,7511184.502,NULL,D305_408_821_412,D305_408_821_412_BLS_5,CRUSHER1
2675735,27:24.0,804541.5197,7511597.622,NULL,ROM2_3_34_30,NULL,CRUSHER2
2675752,31:56.0,804457.2306,7511307.828,NULL,ROM2_3_31_23,NULL,CRUSHER2
2675768,40:32.0,805947.5611,7511183.632,NULL,D305_408_821_412,D305_408_821_412_BLS_5,CRUSHER1
2782392,54:59.0,799026.2159,7513933.51,NULL,ROM1_1_5A,NULL,CRUSHER3
2782395,19:55.0,806761.3114,7510526.814,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER2
2782404,15:53.0,799026.7762,7513947.164,NULL,ROM1_1_2_26,NULL,CRUSHER3
2782419,14:33.0,NULL,NULL,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2782486,40:50.0,799012.3377,7513917.767,NULL,ROM1_1_2_26,NULL,CRUSHER3
2782495,44:59.0,803842.3984,7511276.23,NULL,ROM2_3_41_21,NULL,CRUSHER1
2782521,56:07.0,803830.2489,7511276.687,NULL,ROM2_3_41_21,NULL,CRUSHER1
2782530,00:11.0,805695.9655,7512635.145,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2782534,03:49.0,805696.0922,7512637.578,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2782639,38:38.0,805696.4193,7512643.374,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2782647,36:20.0,798996.5147,7513898.152,NULL,ROM1_1_5A,NULL,CRUSHER3
2782696,50:13.0,799182.7486,7514216.287,NULL,ROM1_1_5A,NULL,CRUSHER3
2782698,59:17.0,806762.1878,7510509.022,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER1
2782745,07:27.0,803822.1167,7511275.295,NULL,ROM2_3_41_21,NULL,CRUSHER2
2782818,31:51.0,805696.4272,7512659.803,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2782830,36:24.0,806762.5859,7510503.962,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER2
2782832,38:40.0,806762.5416,7510503.559,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER2
2782868,50:53.0,806762.4535,7510501.207,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER2
2782872,43:55.0,803946.689,7511035.41,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2782885,46:40.0,799009.1646,7513917.181,NULL,ROM1_1_2_26,NULL,CRUSHER3
2782896,12:11.0,805695.7982,7512663.84,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2782920,09:32.0,803942.9699,7511042.256,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2782933,01:15.0,799191.9825,7514230.951,NULL,ROM1_1_5A,NULL,CRUSHER3
2782998,21:47.0,803887.6677,7511283.154,NULL,ROM2_3_41_21,NULL,CRUSHER1
2783012,25:06.0,803940.4422,7511063.895,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2783069,49:34.0,806762.2209,7510495.242,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER2
2783089,47:18.0,803933.2814,7511095.412,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2783099,55:35.0,799024.315,7513942.282,NULL,ROM1_1_2_26,NULL,CRUSHER3
2783113,56:14.0,803931.9685,7511099.875,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2783139,06:50.0,803852.8131,7511277.614,NULL,ROM2_3_41_21,NULL,CRUSHER2
2783177,19:48.0,799013.8544,7513930.08,NULL,ROM1_1_5A,NULL,CRUSHER3
2783184,21:27.0,803928.5739,7511107.792,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2783190,29:00.0,806762.6601,7510487.953,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER1
2783192,31:19.0,805711.9492,7512601.605,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2783213,38:32.0,805710.8328,7512603.021,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2783219,36:50.0,803951.6858,7511024.761,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2783231,49:13.0,806762.9493,7510484.858,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER1
2783245,05:18.0,803817.5943,7511275.256,NULL,ROM2_3_41_21,NULL,CRUSHER2
2783259,49:22.0,803830.6673,7511274.556,NULL,ROM2_3_41_21,NULL,CRUSHER2
2783272,00:16.0,806762.9528,7510482.162,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER2
2783358,37:28.0,799185.4269,7514214.167,NULL,ROM1_1_2_26,NULL,CRUSHER3
2783470,12:47.0,805703.6611,7512602.722,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2783472,15:53.0,805703.1847,7512602.663,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2783474,17:50.0,806762.3848,7510480.038,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER1
2783489,15:33.0,803946.0151,7511041.813,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2783517,25:53.0,799020.2766,7513947.088,NULL,ROM1_1_5A,NULL,CRUSHER3
2783533,29:06.0,803944.9701,7511063.051,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2783544,55:00.0,806762.2492,7510474.691,NULL,D501_408_804_416,D501_408_804_416_BAH_9,CRUSHER1
2783667,49:38.0,799183.4676,7514221.067,NULL,ROM1_1_5A,NULL,CRUSHER3
2783673,56:20.0,803891.622,7511282.636,NULL,ROM2_3_41_21,NULL,CRUSHER2
2783677,55:19.0,799016.1993,7513941.805,NULL,ROM1_1_5A,NULL,CRUSHER3
2783693,10:49.0,805699.0549,7512603.356,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2783698,14:11.0,805697.1398,7512603.395,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2783702,18:20.0,805694.8199,7512603.64,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2783703,09:37.0,803961.1997,7511021.795,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2783705,08:25.0,NULL,NULL,NULL,D501_408_804_416,D501_408_804_416_BAH_8,CRUSHER1
2783725,23:59.0,805692.8829,7512603.875,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2783747,31:47.0,805692.0247,7512604.041,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2783750,28:50.0,803890.7799,7511284.489,NULL,ROM2_3_41_21,NULL,CRUSHER1
2783792,47:08.0,805686.6025,7512604.464,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2783804,45:20.0,799011.1135,7513922.915,NULL,ROM1_1_2_26,NULL,CRUSHER3
2783847,20:52.0,803963.3677,7511028.831,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2783890,17:19.0,805681.442,7512608.733,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
2783916,22:41.0,806763.631,7510455.574,NULL,D501_408_804_416,D501_408_804_416_BAH_8,CRUSHER2
2783945,22:57.0,803879.0326,7511288.594,NULL,ROM2_3_41_21,NULL,CRUSHER2
2783956,33:29.0,806763.8959,7510454.928,NULL,D501_408_804_416,D501_408_804_416_BAH_8,CRUSHER1
2784013,49:47.0,805715.0372,7512590.194,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2784083,03:16.0,803964.3547,7511040.311,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER1
2784090,07:44.0,803962.7212,7511036.869,NULL,ROM2_RLSP_NORTH,NULL,CRUSHER2
2784107,12:51.0,805711.2109,7512590.092,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER1
2784167,40:24.0,806763.3273,7510440.142,NULL,D501_408_804_416,D501_408_804_416_BAH_8,CRUSHER2
2784172,25:58.0,799022.3421,7513942.607,NULL,ROM1_1_2_26,NULL,CRUSHER3
2784187,34:23.0,805708.9479,7512589.778,NULL,D202_396_803_400,D202_396_803_400_LAH_5,CRUSHER2
